periodo,valor,serie
Jul.2020,93.8872222045786,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2020,93.9981542439502,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2020,94.1530433674807,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2020,94.2318615735726,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2020,94.4989281382939,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2020,94.8658709924802,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ene.2021,95.1412184256497,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Feb.2021,95.3414154000873,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Mar.2021,95.9991490425621,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Abr.2021,96.2279046862192,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
May.2021,96.2599450551118,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jun.2021,96.5885110914937,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jul.2021,97.2381582958313,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2021,97.9349335447791,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2021,98.0456606755594,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2021,98.6547983827878,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2021,99.1842243194705,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2021,100.0,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ene.2022,99.8240969238712,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Feb.2022,100.101727570241,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Mar.2022,101.064985173959,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Abr.2022,101.493368097863,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
May.2022,102.127484251287,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jun.2022,103.13081806039,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jul.2022,103.90222388788,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2022,104.176457725297,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2022,104.34467727462,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2022,104.85023383242,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2022,105.233894399014,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2022,105.674346216878,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ene.2023,105.627120638542,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Feb.2023,105.728304361874,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Mar.2023,106.535398407724,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Abr.2023,106.660799786819,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
May.2023,106.577065776194,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jun.2023,106.635332503373,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jul.2023,106.842719044685,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2023,107.009951268258,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2023,107.22738762387,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2023,107.446092703562,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2023,107.607364648668,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2023,107.920771117366,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ene.2024,107.874395937911,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Feb.2024,108.339483053811,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Mar.2024,109.290651301567,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Abr.2024,109.506344514764,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
May.2024,109.636355713405,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jun.2024,109.755187820395,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jul.2024,109.994416643072,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2024,110.041580355745,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2024,109.994126202888,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2024,110.056801603851,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2024,110.192886659561,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2024,110.607023736322,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ene.2025,110.469006970005,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Feb.2025,110.623880200856,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Mar.2025,111.237021904302,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Abr.2025,111.348703935513,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
May.2025,111.342748495245,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jun.2025,111.386735644455,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Jul.2025,111.54382258548,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Ago.2025,111.415419499359,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Sep.2025,111.426860934663,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Oct.2025,111.405164150692,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Nov.2025,111.37312601469,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
Dic.2025,111.850413037323,Indice de Precios al Consumidor Lima Metropolitana (Dic.2021=100)
